ID,Name,Street Address,Suburb,Postcode,State,Latitude,Longitude,PAF,Previous Match,Status,Bedrooms,Bathrooms,Garages,Carports,Living Areas,Cooling,Heating,Land Size,Building Size,Price per m2,First Listed,Days on the market,Listed Price,First Listed Price,First to Listed Price Change,Price Guide,First Listed Price Guide,Period,VPA,Median Price,Change of Listed Price to Median Price,Property Type,Agency,Agency ID,Primary Agent,Portal ID,Listing Link,Extracted
21228909,The Homeowner,18 Blackwood Drive,Arana Hills,4054,QLD,-27.38338009,152.9501124,,,current,4,2,2,,1,a/c,,,,,25-05-2022,35,$750 pw,$750 pw,0.0%,750,750,week,,950000,,House,McGrath Estate Agents - Paddington,24852,Oliver Campbell,434469927,https://www.nexu.com.au/app/#/listing/21228909,29-06-2022
21209964,The Homeowner,72 Fernbrooke Blvd,Redbank Plains,4301,QLD,-27.66108076,152.8441519,,,current,4,2,1,,,,,,,,27-05-2022,33,$450 per week,$450 per week,0.0%,450,450,week,,436250,,House,Image Property - Brisbane Southside,16348,Shanae Redmond,434486319,https://www.nexu.com.au/app/#/listing/21209964,29-06-2022
21229541,The Homeowner,27 Derwent Avenue,Helensvale,4212,QLD,-27.88714066,153.3300716,,,current,4,2,,,,ducted,ducted,,,,31-05-2022,28,$1050,"$1,100 per week",-4.5%,1050,1100,week,,930000,,House,Image Realty - Gold Coast,17153,Summer Evans,434506327,https://www.nexu.com.au/app/#/listing/21229541,29-06-2022
19904623,The Homeowner,11/35 Windsor Road,Red Hill,4059,QLD,-27.45221338,153.0074598,,,current,3,2,,1,,,,,,,10-01-2022,169,$475 Weekly,$475 Weekly,0.0%,475,475,week,VPA-1,748000,,Unit,Coronis - LUTWYCHE,16521,Sherri Ripper,433513754,https://www.nexu.com.au/app/#/listing/19904623,29-06-2022
21406770,The Homeowner,26 Kidd Street,Robertson,4109,QLD,-27.56754629,153.0496512,,,current,4,3,2,,,split-system,,,,,25-06-2022,3,$1200 pw,$1200 pw,0.0%,1200,1200,week,VPA-3,1285000,,House,COCO Beyond - Brisbane,26917,Lisa Taylor,434685291,https://www.nexu.com.au/app/#/listing/21406770,29-06-2022
21406899,The Homeowner,13 Dalton Street,Yeronga,4104,QLD,-27.51251768,153.0079847,,,current,5,3,2,,,a/c,,,,,25-06-2022,3,$1000 pw,$1000 pw,0.0%,1000,1000,week,,2130000,,House,McGrath Estate Agents - Paddington,24852,Oliver Campbell,434685479,https://www.nexu.com.au/app/#/listing/21406899,29-06-2022
21230823,The Homeowner,3/11 Eversley Terrace,Yeronga,4104,QLD,-27.51318338,153.0149738,,,current,2,2,1,,,,,,102,4,31-05-2022,28,$450 per week,$450 per week,0.0%,450,450,week,,445500,,Unit,Ray White  - ROCHEDALE SOUTH,28061,Moshy Khan,434507255,https://www.nexu.com.au/app/#/listing/21230823,29-06-2022
13866143,The Homeowner,48 Payne Street,Indooroopilly,4068,QLD,-27.49454767,152.9731312,,,current,4,2,1,,,,,813m2,,1,24-06-2022,5,$850 per week,$850 per week,0.0%,850,850,week,VPA-3,1009000,,House,Q Pro Realty - SUNNYBANK,27518,Jacqueline Zhang,431229366,https://www.nexu.com.au/app/#/listing/13866143,29-06-2022
21407019,The Homeowner,21/40 Carl Street,Woolloongabba,4102,QLD,-27.49974525,153.0381594,,,current,2,2,1,,,,,,,,25-06-2022,3,$500/week,$500/week,0.0%,500,500,week,,915000,,House,Kanik & Co. Real Estate - SPRINGWOOD,38015,Michael Kanik,434685587,https://www.nexu.com.au/app/#/listing/21407019,29-06-2022
21315822,The Homeowner,99 Tinarra Crescent,Kenmore Hills,4069,QLD,-27.48369113,152.9324827,,,current,4,2,2,,,"a/c, ducted",ducted,,,,13-06-2022,16,"$1,795/week Or Nearest Offer","$2,500 per week",-28.2%,1795,2500,week,,1317500,,House,Match Property Sales and Rentals -,29314,"Chris Woodford, Bob Munro",434591331,https://www.nexu.com.au/app/#/listing/21315822,29-06-2022
21343820,The Homeowner,5 Vedanta Dr,Springfield Lakes,4300,QLD,-27.69534151,152.9177606,,,current,4,2,2,,,,,,,,16-06-2022,12,$480 PER WEEK-APPLICATION APPROVED,$480 PER WEEK,0.0%,480,480,week,,590000,,House,Guru Property - Springfield Lakes,44125,Guru Property Leasing Team,434618719,https://www.nexu.com.au/app/#/listing/21343820,29-06-2022
20268967,The Homeowner,4032/255 Ann Street,Brisbane City,4000,QLD,-27.46678615,153.0260805,,,current,1,1,,,,,,,,,11-02-2022,137,$550 per week,$550 per week,0.0%,550,550,week,VPA-2,315000,,Apartment,Harcourts Marketplace - OXLEY,36213,Jess Kindt Leasing Team,433774387,https://www.nexu.com.au/app/#/listing/20268967,29-06-2022
21231614,The Homeowner,272  Gallipoli Road,Carina Heights,4152,QLD,-27.51091345,153.0951182,,,current,3,1,,2,2,reverse cycle,,,,,30-05-2022,30,$675 per week,$850 per week,-20.6%,675,850,week,VPA-1,995000,,House,Harringtons Realty - Bulimba,27703,Tracie Harrington,434497999,https://www.nexu.com.au/app/#/listing/21231614,29-06-2022
21231826,The Homeowner,2 Seawind Road,Coomera Waters,4209,QLD,-27.8394605,153.352528,,,current,4,3,2,,,a/c,,,,,31-05-2022,28,$830 per week,$830 per week,0.0%,830,830,week,,,,House,Ray White - Southport,26364,GC North,434508179,https://www.nexu.com.au/app/#/listing/21231826,29-06-2022
21247650,The Homeowner,14 Juanita Grove,Springwood,4127,QLD,-27.62005143,153.1320878,,,current,3,1,2,,,"a/c, reverse cycle, split-system",,,,,02-06-2022,27,$650 pw,$650 pw,0.0%,650,650,week,,670000,,House,Belle Property Rochedale - ROCHEDALE SOUTH,82716,Erica Daley,434523727,https://www.nexu.com.au/app/#/listing/21247650,29-06-2022
21232026,The Homeowner,3 Cedarwood Place,Brookwater,4300,QLD,-27.65406889,152.8971234,,,current,4,2,2,,,"a/c, split-system",,,,,31-05-2022,28,$650 wk,LEASED,0.0%,650,650,week,VPA-1,995000,,House,LJ Hooker - Greater Springfield,28423,Greater Springfield,434507863,https://www.nexu.com.au/app/#/listing/21232026,29-06-2022
21407204,The Homeowner,22 Merino St,Park Ridge,4125,QLD,-27.7090188,153.0864781,,,current,4,2,2,,,,,,,,26-06-2022,3,$550,$550,0.0%,550,550,week,VPA-3,524450,,House,FAA Property - MAROOCHYDORE,44505,Kayla Dale,434685739,https://www.nexu.com.au/app/#/listing/21407204,29-06-2022
21063673,The Homeowner,68 Leafcutter Circuit,Ripley,4306,QLD,-27.66158646,152.7815284,,,current,4,3,2,,,,,,,,06-05-2022,53,$680 PW | LEASED,PALACIAL PROPORTIONS  @ $750 P/W,-9.3%,680,750,week,VPA-2,519000,,House,Purple Cow Real Estate - Greater Springfield,37685,"Moana Papastergou, Allen Lyngkuist",434344367,https://www.nexu.com.au/app/#/listing/21063673,29-06-2022
21233373,The Homeowner,4 BAUPLE STREET,Albany Creek,4035,QLD,-27.36247328,152.9567568,,,current,4,2,2,,2,split-system,,,,,31-05-2022,28,$730 per week,$795 per week,-8.2%,730,795,week,VPA-3,920000,,House,Royle Property - ALBANY CREEK,38499,Kearney Royle,434510911,https://www.nexu.com.au/app/#/listing/21233373,29-06-2022
21234838,The Homeowner,22/34 Park Avenue,East Brisbane,4169,QLD,-27.47751738,153.0423528,,,current,2,1,1,,,,,,,,31-05-2022,28,$695/week,$695/week,0.0%,695,695,week,,460000,,Apartment,Ulysses Estate Agents - LUTWYCHE,117017,Alisha Johnson,434511179,https://www.nexu.com.au/app/#/listing/21234838,29-06-2022
7711144,The Homeowner,601/43 Peel Street,South Brisbane,4101,QLD,-27.473185,153.014958,,,current,2,2,1,,,"a/c, split-system",split-system,,,,21-06-2022,7,$680 per week,,,680,,week,VPA-1,585000,,Apartment,Forrester Properties,26565,South Central,423120182,https://www.nexu.com.au/app/#/listing/7711144,29-06-2022
14957504,The Homeowner,(Leased) 2A/125 Station Rd Station Road,Indooroopilly,4068,QLD,-27.49911691,152.9715128,,,current,2,2,1,,1,"a/c, reverse cycle, ducted",ducted,,,,24-06-2021,370,$570 per week,$550 per week,3.6%,570,550,week,VPA-2,451500,,Unit,Canwealth Group - AUSTRALIA,78372,Westside Management,432163386,https://www.nexu.com.au/app/#/listing/14957504,29-06-2022
21236510,The Homeowner,11a Malbon Street,Eight Mile Plains,4113,QLD,-27.57877116,153.0856685,,,current,4,2,,,1,"a/c, split-system",split-system,,,,31-05-2022,28,$700 per week,$750 per week,-6.7%,700,750,week,,966000,,Duplex/semi-detached,Queensland Lifestyle Real Estate - ROCHEDALE,46117,Janelle Platt,434513427,https://www.nexu.com.au/app/#/listing/21236510,29-06-2022
21338385,The Homeowner,12/191 Harcourt Street,New Farm,4005,QLD,-27.45941333,153.0414028,,,current,1,1,1,,,,,,,,15-06-2022,13,$385 per week,$400 per week,-3.8%,385,400,week,,431000,,Apartment,Living Here Cush Partners - TENERIFFE,30465,Kelsey Smith,434614943,https://www.nexu.com.au/app/#/listing/21338385,29-06-2022
16782267,The Homeowner,51 Mt Gravatt Rd,Mount Gravatt,4122,QLD,-27.5483849,153.0770093,,,current,3,1,1,,,,,,,,18-06-2022,10,$410 per week,,,410,,week,VPA-3,900000,,House,Ray White - Mt Gravatt,28564,Ray White Mt Gravatt,432447966,https://www.nexu.com.au/app/#/listing/16782267,29-06-2022
21238913,The Homeowner,40 Radcliffe Street,Sinnamon Park,4073,QLD,-27.54653271,152.9452224,,,current,3,1,,1,2,a/c,,,,,01-06-2022,27,$500 Weekly,$500 Weekly,0.0%,500,500,week,VPA-1,855000,,House,Centenary Real Estate - Jindalee,29690,Rental Team,434516075,https://www.nexu.com.au/app/#/listing/21238913,29-06-2022
21276760,The Homeowner,7 Langlo Street,Riverhills,4074,QLD,-27.56142879,152.9164659,,,current,3,1,2,,,,,,,,07-06-2022,22,Leased by Ray White Centenary,$550 per week,0.0%,550,550,week,VPA-3,640000,,House,Ray White - Centenary,18872,Lauren Ellison,434552323,https://www.nexu.com.au/app/#/listing/21276760,29-06-2022
9549483,The Homeowner,686 Old Cleveland Road East,Wellington Point,4160,QLD,-27.509083,153.23783,,,current,3,1,,4,,,,,,,24-06-2022,4,$620 per week,,,620,,week,VPA-1,705000,,House,Team Solomon Estate Agents - CLEVELAND,36991,Rentals Team Solomon,426637418,https://www.nexu.com.au/app/#/listing/9549483,29-06-2022
21239265,The Homeowner,16 Boydaw Rd,Ormeau,4208,QLD,-27.78223664,153.2780765,,,current,5,3,2,,,,,,,,01-06-2022,27,$ 820.00,$ 820.00,0.0%,820,820,week,,960000,,House,Gallery Real Estate - SANCTUARY COVE,82110,Monique Lamb,434515327,https://www.nexu.com.au/app/#/listing/21239265,29-06-2022
21239948,The Homeowner,65 Wecker Road,Mansfield,4122,QLD,-27.53331304,153.0975387,,,current,3,1,,1,,a/c,,,,,01-06-2022,27,$640 PW,$640 PW,0.0%,640,640,week,VPA-3,945000,,House,Century 21 Performance - BROWNS PLAINS,22255,"Jo Mckinnon, Bala Rajan",434516899,https://www.nexu.com.au/app/#/listing/21239948,29-06-2022
19790093,The Homeowner,14-24 Orchard Road,Redland Bay,4165,QLD,-27.66956678,153.3108159,,,current,4,2,2,,3,,,,,,20-12-2021,190,$950 P/WEEK,$1200,-20.8%,950,1200,week,,750000,,Acreage/semi-rural,Macwell Property - CAPALABA,27606,"Nathalie Southwell, Samuel Harkness",433410394,https://www.nexu.com.au/app/#/listing/19790093,29-06-2022
21239848,The Homeowner,85 Rialto Street,Greenslopes,4120,QLD,-27.5040377,153.0497841,,,current,3,1,2,,1,a/c,,,,,01-06-2022,27,$695 per week,$750 per week,-7.3%,695,750,week,,1030000,,House,Belle Property - Coorparoo,17469,Harrison Stallman,434517059,https://www.nexu.com.au/app/#/listing/21239848,29-06-2022
21341539,The Homeowner,21 Tristan Street,Carindale,4152,QLD,-27.49359988,153.1036291,,,current,4,2,2,,,,,,,,16-06-2022,13,$720 Weekly,$750 Weekly,-4.0%,720,750,week,,1222890,,House,Elegance Realty - Sunnybank,49393,Elegance Realty Rentals,434617295,https://www.nexu.com.au/app/#/listing/21341539,29-06-2022
21153445,The Homeowner,6 Rapanea Street,Algester,4115,QLD,-27.61081983,153.0349757,,,current,3,1,1,,,a/c,,,,,19-05-2022,40,$490 per week,$500 Per week,-2.0%,490,500,week,VPA-1,640000,,House,Onsite Property - WATERFORD,28531,Shirley Wang,434429247,https://www.nexu.com.au/app/#/listing/21153445,29-06-2022
7249634,The Homeowner,14 Seinfeld Close,McDowall,4053,QLD,-27.371688,152.985789,,,current,5,2,2,,2,a/c,,598m2,,1,01-06-2022,27,$750 per week,,,750,,week,VPA-3,1030000,,House,Our House Prestige Property Management & Sales,27842,Janette McKillop,422217654,https://www.nexu.com.au/app/#/listing/7249634,29-06-2022
11744170,The Homeowner,53 Newbolt Street,Holland Park,4121,QLD,-27.51551075,153.0715603,,,current,4,2,1,1,,,,665m2,,1,01-06-2022,27,$580 per week,,,580,,week,VPA-3,1131000,,House,Rental Trends - EAST BRISBANE,24414,Ann Absolon,428973934,https://www.nexu.com.au/app/#/listing/11744170,29-06-2022
15024297,The Homeowner,2502/141 Campbell Street,Bowen Hills,4006,QLD,-27.44552506,153.0311164,,,current,3,2,1,,1,reverse cycle,,,,,06-05-2022,53,$495 Per week,,,495,,week,VPA-1,583500,,Apartment,Mint Residential,27667,Sharon Fox,432210666,https://www.nexu.com.au/app/#/listing/15024297,29-06-2022
21242426,The Homeowner,2 Alexandra Street,Paddington,4064,QLD,-27.46177535,153.0078809,,,current,3,1,,2,,,,,,,01-06-2022,27,$660 per week,$660 per week,0.0%,660,660,week,VPA-1,1375000,,House,Property Owner,78506,Amanda,434518439,https://www.nexu.com.au/app/#/listing/21242426,29-06-2022
21241449,The Homeowner,17/7 Landsborough Terrace,Toowong,4066,QLD,-27.48323981,152.9952017,,,current,2,2,1,,,split-system,split-system,,,,01-06-2022,27,APPLICATION APPROVED!,$565 per week,0.0%,565,565,week,,485000,,Unit,Plum Property - TOOWONG,31981,Rentals Team,434517467,https://www.nexu.com.au/app/#/listing/21241449,29-06-2022
21364407,The Homeowner,47 Holborn Crescent,Carindale,4152,QLD,-27.52385022,153.1154687,,,current,5,3,2,,,"a/c, ducted",,,307,4,20-06-2022,8,$1200pw inc. Pool Service and Solar Power,$1200 inc. Pool Service and Solar Power,0.0%,1200,1200,week,VPA-3,1475000,,House,Ray White - Tingalpa,29423,Tingalpa Leasing,434640391,https://www.nexu.com.au/app/#/listing/21364407,29-06-2022
21243196,The Homeowner,53-55 Boxer Avenue,Shailer Park,4128,QLD,-27.65175101,153.1892522,,,current,4,2,2,,,,,,,,01-06-2022,27,$780 per week,$830 per week,-6.0%,780,830,week,,770000,,House,Harcourts Living - CORNUBIA,33803,"Tiana Etri, Harcourts Living Property Management",434519707,https://www.nexu.com.au/app/#/listing/21243196,29-06-2022
17604756,The Homeowner,37 Wendell Street,Norman Park,4170,QLD,-27.47123405,153.0580377,,,current,4,3,2,,,,,,,,22-09-2021,279,"$1,600 per week","$2,000 per week",-20.0%,1600,2000,week,VPA-2,1400000,,House,Kangaroo Point Residential - KANGAROO POINT,22555,Kangaroo Point Residential,432770438,https://www.nexu.com.au/app/#/listing/17604756,29-06-2022
21370074,The Homeowner,11 Tasman Boulevard,Fitzgibbon,4018,QLD,-27.3320143,153.0243909,,,current,3,2,1,,,,,,,,21-06-2022,8,$550,$550,0.0%,550,550,week,VPA-3,611000,,House,Harcourts Pinnacle - Aspley,28930,"Amy Sansom, Ashleigh Boughey",434647883,https://www.nexu.com.au/app/#/listing/21370074,29-06-2022
21370095,The Homeowner,610/108 Albert Street,Brisbane City,4000,QLD,-27.47171789,153.0263917,,,current,1,1,,,,ducted,ducted,,60,8,21-06-2022,8,$485 per week,$485 per week,0.0%,485,485,week,VPA-1,315000,,Apartment,@realty - National Head Office Australia,22844,Jamie Martin,434647835,https://www.nexu.com.au/app/#/listing/21370095,29-06-2022
21360083,The Homeowner,1/85 Scott Road,Herston,4006,QLD,-27.4471505,153.0164547,,,current,3,1,,1,1,,,,,,17-06-2022,12,$370 per week,$370 per week,0.0%,370,370,week,VPA-3,625000,,Unit,Burlington Property,23089,Ila Horosak,434630051,https://www.nexu.com.au/app/#/listing/21360083,29-06-2022
21369846,The Homeowner,17 Miriam Street,Holland Park West,4121,QLD,-27.52929729,153.0698819,,,current,3,2,1,,,,,,,,21-06-2022,8,$580 Per Week,$580 Per Week,0.0%,580,580,week,VPA-1,904750,,House,Australian Property Management Alliance - Mango Hill,26275,Will Wu,434647115,https://www.nexu.com.au/app/#/listing/21369846,29-06-2022
21243942,The Homeowner,316 Finucane Road,Alexandra Hills,4161,QLD,-27.52426026,153.2350786,,,current,3,1,,2,,a/c,,,,,01-06-2022,27,$450 per week,$450 per week,0.0%,450,450,week,VPA-1,605000,,House,Ray White - Wellington Point,30029,Ray White Wellington Point Enquiries,434521431,https://www.nexu.com.au/app/#/listing/21243942,29-06-2022
21244395,The Homeowner,7 Thirteenth Avenue,Kedron,4031,QLD,-27.40350959,153.0356841,,,current,3,2,2,,,ducted,,,,,01-06-2022,27,$700 PER WEEK,$700 PER WEEK,0.0%,700,700,week,VPA-1,950000,,House,Rent My Property - Carina,29615,Rent My Property,434520591,https://www.nexu.com.au/app/#/listing/21244395,29-06-2022
21244085,The Homeowner,86 McIlwraith Avenue,Norman Park,4170,QLD,-27.48450637,153.0684755,,,current,2,1,,2,2,a/c,,,,,01-06-2022,27,$570 per week,$570 per week,0.0%,570,570,week,,866000,,House,Avenue One Realty,30763,Amy Joy Holubowicz,434521131,https://www.nexu.com.au/app/#/listing/21244085,29-06-2022
15057427,The Homeowner,3 Carrara Street,Mount Gravatt East,4122,QLD,-27.52433381,153.0804323,,,current,3,2,,2,,,,,,,21-06-2022,7,$565 per week,,,565,,week,,875000,,House,Metropole Properties - CLAYFIELD,83376,Brisbane Property Management,432242086,https://www.nexu.com.au/app/#/listing/15057427,29-06-2022
21167908,The Homeowner,89-91 Torquay Road,Redland Bay,4165,QLD,-27.63984335,153.314079,,,current,4,2,2,,2,split-system,split-system,,,,21-05-2022,39,$800 per week,"$1,000 per week",-20.0%,800,1000,week,,750000,,House,Colibri Realty - UNDERWOOD,81358,Vicki Freame,434443855,https://www.nexu.com.au/app/#/listing/21167908,29-06-2022
21372485,The Homeowner,37 Carney Circuit,Redbank Plains,4301,QLD,-27.63340997,152.8637342,,,current,4,2,2,,,,,,,,21-06-2022,7,$480 PW,$480 PW,0.0%,480,480,week,VPA-3,436250,,House,Century 21 Performance - BROWNS PLAINS,22255,"Jo Mckinnon, Bala Rajan",434650407,https://www.nexu.com.au/app/#/listing/21372485,29-06-2022
21367353,The Homeowner,4/584 Gowan Road,Stretton,4116,QLD,-27.61716523,153.0614673,,,current,3,2,2,,,,,,,,20-06-2022,8,$795 per week,$795 per week,0.0%,795,795,week,VPA-3,,,Townhouse,Cocco Property - NEWSTEAD,77502,"Rental Department, Fiona Tan",434643687,https://www.nexu.com.au/app/#/listing/21367353,29-06-2022
14373525,The Homeowner,912/19 Hope Street,South Brisbane,4101,QLD,-27.47186628,153.0160182,,,current,1,1,1,,,ducted,ducted,,,,27-06-2022,1,$450 per week,,,450,,week,VPA-3,412000,,Apartment,DS REALTY,34439,DS LTY,431639766,https://www.nexu.com.au/app/#/listing/14373525,29-06-2022
20848097,The Homeowner,8/20 Mt Nebo Road,The Gap,4061,QLD,-27.4396539,152.9264323,,,current,4,2,2,,,,,,,,06-04-2022,83,$695.00 Weekly,$710.00 Weekly,-2.1%,695,710,week,VPA-2,1110000,,House,Gallery Real Estate - SANCTUARY COVE,82110,Monique Lamb,434153427,https://www.nexu.com.au/app/#/listing/20848097,29-06-2022
21373920,The Homeowner,97 Silky Oak Crescent,Carindale,4152,QLD,-27.53218479,153.1195558,,,current,5,3,,,,,,,,,21-06-2022,7,$825 per week,$825 per week,0.0%,825,825,week,,1475000,,House,Belle Property - Coorparoo,17469,Harrison Stallman,434651275,https://www.nexu.com.au/app/#/listing/21373920,29-06-2022
21238892,The Homeowner,8 Woodvale Court,Everton Hills,4053,QLD,-27.38808496,152.9771091,,,current,4,2,2,,,a/c,,,,,01-06-2022,27,$580 Per Week,$620,-6.5%,580,620,week,,947750,,House,LJ Hooker - Albany Creek | Eatons Hill | Cashmere | Warner,23395,Brittany Krebs,434516123,https://www.nexu.com.au/app/#/listing/21238892,29-06-2022
21240125,The Homeowner,71 Burn Street,Camp Hill,4152,QLD,-27.49736128,153.0822772,,,current,4,1,,3,,a/c,,,,,01-06-2022,27,$650 per week,$650 per week,0.0%,650,650,week,VPA-1,1472500,,House,Onsite Property - WATERFORD,28531,Michael Hsieh,434516571,https://www.nexu.com.au/app/#/listing/21240125,29-06-2022
21400735,The Homeowner,92 Cavendish Rd,Coorparoo,4151,QLD,-27.49023724,153.0567588,,,current,4,2,,2,,a/c,gas,,,,24-06-2022,4,$600 per week,$600 per week,0.0%,600,600,week,,1390000,,House,Jeff Jones Real Estate - Stones Corner,19326,Leasing Team,434680147,https://www.nexu.com.au/app/#/listing/21400735,29-06-2022
21397168,The Homeowner,28/78 Cairns Street,Kangaroo Point,4169,QLD,-27.47301126,153.0374945,,,current,2,2,1,,,a/c,,,126,6,23-06-2022,5,$750 per week,$750 per week,0.0%,750,750,week,VPA-1,580000,,Apartment,Raine & Horne - Onsite Sales,17601,Carol Turnbull,434675811,https://www.nexu.com.au/app/#/listing/21397168,29-06-2022
21238915,The Homeowner,60 Eyre Street Mount Gravatt East QLD 4122,Mount Gravatt East,4122,QLD,-27.53541607,153.0829643,,,current,3,1,,1,2,a/c,,,,,01-06-2022,27,$560 per week,$560 per week,0.0%,560,560,week,,875000,,House,KARALIS REAL ESTATE PTY LTD - MOUNT GRAVATT,43031,"Angelo Karalis, John Karalis",434516071,https://www.nexu.com.au/app/#/listing/21238915,29-06-2022
21246575,The Homeowner,12A Angophora Street,Robertson,4109,QLD,-27.57014268,153.0590925,,,current,2,2,,,,a/c,,,,,01-06-2022,27,$450 per week,$450 per week,0.0%,450,450,week,VPA-1,,,House,Onsite Property - WATERFORD,28531,Vivian Wang,434522711,https://www.nexu.com.au/app/#/listing/21246575,29-06-2022
21380603,The Homeowner,8/185 Vulture Street,South Brisbane,4101,QLD,-27.48207424,153.0177596,,,current,1,1,,,,a/c,,,44,9,22-06-2022,6,LEASED,$400 Per Week,0.0%,400,400,week,,412000,,Apartment,Kangaroo Point Real Estate -,22767,Brigette Neil,434660099,https://www.nexu.com.au/app/#/listing/21380603,29-06-2022
21247240,The Homeowner,7 Gordonia Street,MacGregor,4109,QLD,-27.56789178,153.08268,,,current,4,3,,,,,,,297,3,01-06-2022,27,Leased at $785 PW,$750 per week,4.7%,785,750,week,,913250,,House,Local Gurus Real Estate,117843,"Marin Truong, Iris Jia",434522979,https://www.nexu.com.au/app/#/listing/21247240,29-06-2022
